json_file,model,batch,epochs,tag,avg_step_time,avg_power,avg_mem,map50,pwr_mean,pwr_std,pwr_max,pwr_min,throughput,energy_per_img
yolo11n_b4_run6_20250719-210504.json,yolo11n.pt,4,,,0.06560705312517712,16.667874396135264,1680.52734375,0.58282,16.667874396135264,2.561085300529996,23.875,14.948,60.96905453698811,0.27338253024775644
yolo11n_b4_run7_20250719-210525.json,yolo11n.pt,4,,,0.07025640312497217,16.614325870646773,1673.41796875,0.58282,16.614325870646766,2.309891916830777,22.97,15.282,56.93431234851001,0.29181569400445345
yolo11n_b4_run8_20250719-210546.json,yolo11n.pt,4,,,0.06824869375043363,16.65207804878049,1671.6917724609375,0.58282,16.65207804878049,2.3869675738866745,23.444,15.34,58.6091803401671,0.2841206437648845
yolo11n_b4_run9_20250719-210607.json,yolo11n.pt,4,,,0.06616065624984913,16.63599754901962,1684.77734375,0.58282,16.635997549019606,2.584033545678165,24.322,14.84,60.458892440461874,0.27516212880350494
yolo11n_b8_e100_run1_20250721-162900.json,yolo11n.pt,8,100.0,,0.07548753556247903,34.75924817679557,2089.2530883789063,0.77535,34.75924817679558,6.773647204979331,45.864,15.269,105.97776096927436,0.32798624785886127
yolo11n_b8_e100_run1_20250722-123253.json,yolo11n.pt,8,100.0,,0.06484590643749243,32.75348742454727,1813.2155688476562,0.77535,32.75348742454728,6.84436096196782,40.468,12.877,123.36939121533479,0.26549119762922213
yolo11n_b8_e100_run2_20250722-123614.json,yolo11n.pt,8,100.0,,0.06496602518749228,32.620752349504656,1865.2318408203125,0.77535,32.6207523495047,6.402754220308208,39.573,12.937,123.14128772557594,0.2649050773466084
yolo11n_b8_e100_run3_20250722-123935.json,yolo11n.pt,8,100.0,,0.06424325724998824,32.631244830227146,1919.3618603515624,0.77535,32.63124483022722,6.523733129067456,39.779,12.876,124.5266871956662,0.2620421820019539
yolo11n_b8_e100_run4_20250722-124255.json,yolo11n.pt,8,100.0,,0.06444337468748472,32.665353046138236,1919.3550415039062,0.77535,32.66535304613816,6.4603233652971035,39.929,12.914,124.13999171824325,0.26313319820640707
yolo11n_b8_e10_run1_20250721-152408.json,yolo11n.pt,8,10.0,,0.0735847643749139,25.107308153477195,2049.42451171875,0.65898,25.107308153477216,10.147755398277338,42.027,15.278,108.7181574604228,0.23093941932024675
yolo11n_b8_e10_run1_20250722-133206.json,yolo11n.pt,8,10.0,,0.06603304499992646,23.37318678526051,1852.56328125,0.65898,23.373186785260483,10.575747320976026,40.994,12.728,121.15146287754729,0.1929253368478492
yolo11n_b8_e10_run2_20250721-152448.json,yolo11n.pt,8,10.0,,0.07202802937492833,26.354386804657146,2089.6601318359376,0.65898,26.354386804657178,10.357417024259396,42.036,15.406,111.06787273545285,0.23728181836550857
yolo11n_b8_e10_run2_20250722-133244.json,yolo11n.pt,8,10.0,,0.06339531874991736,24.267072972972937,1910.97578125,0.65898,24.267072972972972,10.75620451131669,40.487,13.565,126.19228292799504,0.1923023532811405
yolo11n_b8_e10_run3_20250721-152526.json,yolo11n.pt,8,10.0,,0.0685296493750002,26.52291223404257,2140.48203125,0.65898,26.522912234042554,10.476556778023408,42.438,15.386,116.73779266289989,0.22720073447535505
yolo11n_b8_e10_run3_20250722-133322.json,yolo11n.pt,8,10.0,,0.06273405999997976,24.599904564315366,1962.76328125,0.65898,24.599904564315352,10.8761251473985,40.996,13.67,127.52243358715475,0.192906486116442
yolo11n_b8_e10_run4_20250722-133359.json,yolo11n.pt,8,10.0,,0.06465728312501824,24.787348005502015,1962.76328125,0.65898,24.787348005502064,10.764510588904848,40.87,13.741,123.72929410800607,0.2003353222387625
yolo11n_b8_e10_run5_20250722-133439.json,yolo11n.pt,8,10.0,,0.0693488337501094,24.798979407979406,1962.76328125,0.65898,24.79897940797941,10.463384320375,41.288,13.758,115.35882533839121,0.2149725375170438
yolo11n_b8_run10_20250719-210956.json,yolo11n.pt,8,,,0.08404726250000749,17.446808673469402,1919.53515625,0.59235,17.446808673469388,4.670670336741463,33.652,15.214,95.18453977010003,0.18329456354581128
yolo11n_b8_run1_20250719-210654.json,yolo11n.pt,8,,,0.10555502500028524,16.910775462962985,1808.91015625,0.59235,16.910775462962963,3.723111934262262,30.962,15.148,75.78985462774872,0.2231271658459085
yolo11n_b8_run2_20250719-210714.json,yolo11n.pt,8,,,0.07891861250027432,17.555212435233162,1872.09765625,0.59235,17.55521243523316,4.87182138557053,34.094,15.165,101.37025660419704,0.1731791259420204
yolo11n_b8_run3_20250719-210734.json,yolo11n.pt,8,,,0.08259991250019993,17.401450777202093,1907.95703125,0.59235,17.401450777202072,4.6526694319962205,33.693,14.799,96.85240283978068,0.17966978894667865
yolo11n_b8_run4_20250719-210754.json,yolo11n.pt,8,,,0.08157950625013655,17.313958224543068,1900.91015625,0.59235,17.313958224543082,4.658433931352015,33.886,14.92,98.06384431245084,0.17655802039921428
yolo11n_b8_run5_20250719-210814.json,yolo11n.pt,8,,,0.07977194374939245,17.58531538461538,1902.91015625,0.59235,17.585315384615384,4.967190027547096,34.611,15.158,100.28588528734363,0.175351848709608
yolo11n_b8_run6_20250719-210835.json,yolo11n.pt,8,,,0.08830953749998116,17.47021499999999,1919.16015625,0.59235,17.470215,4.60612806419611,33.023,15.196,90.59044160435906,0.19284832583440406
yolo11n_b8_run7_20250719-210856.json,yolo11n.pt,8,,,0.08888148750043001,17.476675126903544,1908.05078125,0.59235,17.476675126903555,4.52636327289512,32.908,15.28,90.00749452985129,0.19416911023011918
yolo11n_b8_run8_20250719-210916.json,yolo11n.pt,8,,,0.08067287500080056,17.57416839378238,1904.91015625,0.59235,17.574168393782383,4.932642085974561,35.317,14.936,99.16592163004742,0.17721983625932822
yolo11n_b8_run9_20250719-210936.json,yolo11n.pt,8,,,0.07994832499980475,17.636984210526336,1901.03515625,0.59235,17.636984210526315,5.07055662414868,35.762,15.235,100.06463550073798,0.17625591820994804
